ensayo,condicion,clase_esperada,mano_detectada,clase_predicha,confianza,comando_emitido
7,lejos,1,1,1,91.09928607940674,-1
7,lejos,1,1,1,90.74839353561401,-1
7,lejos,1,1,1,90.7340407371521,-1
7,lejos,1,1,1,89.93794918060303,-1
7,lejos,1,1,1,90.33371210098267,-1
7,lejos,1,1,1,88.55032920837402,-1
7,lejos,1,1,1,90.9632682800293,-1
7,lejos,1,1,1,90.9632682800293,-1
7,lejos,1,1,1,90.18175601959229,-1
7,lejos,1,1,1,88.84585499763489,-1
7,lejos,1,1,1,88.64153623580933,-1
7,lejos,1,1,1,89.49827551841736,-1
7,lejos,1,1,1,88.74552845954895,-1
7,lejos,1,1,1,89.08223509788513,-1
7,lejos,1,1,1,85.35288572311401,-1
7,lejos,1,1,1,86.04370951652527,-1
7,lejos,1,1,1,85.86634397506714,-1
7,lejos,1,1,1,87.98466920852661,-1
7,lejos,1,1,1,87.83110976219177,-1
7,lejos,1,1,1,87.30167746543884,-1
7,lejos,1,1,1,87.8252625465393,-1
7,lejos,1,1,1,89.25267457962036,-1
7,lejos,1,1,1,89.90760445594788,-1
7,lejos,1,1,1,90.00492095947266,-1
7,lejos,1,1,1,90.4320478439331,-1
7,lejos,1,1,1,92.24793314933777,-1
7,lejos,1,1,1,92.03980565071106,-1
7,lejos,1,1,1,86.36400103569031,-1
7,lejos,1,1,1,87.16859817504883,-1
7,lejos,1,1,1,89.91421461105347,-1
7,lejos,1,1,1,87.14678287506104,-1
8,lejos,2,1,2,99.23872947692871,-1
8,lejos,2,1,2,98.87668490409851,-1
8,lejos,2,1,2,99.37043786048889,-1
8,lejos,2,1,2,99.20539855957031,-1
8,lejos,2,1,2,99.20603036880493,-1
8,lejos,2,1,2,98.92128705978394,-1
8,lejos,2,1,2,99.17268753051758,2
8,lejos,2,1,2,98.62321019172668,-1
8,lejos,2,1,2,98.64941835403442,-1
8,lejos,2,1,2,99.01142120361328,-1
8,lejos,2,1,2,98.84594082832336,-1
8,lejos,2,1,2,98.84594082832336,-1
8,lejos,2,1,2,98.87197613716125,-1
8,lejos,2,1,2,98.91770482063293,-1
8,lejos,2,1,2,98.74424338340759,-1
8,lejos,2,1,2,98.82501363754272,-1
8,lejos,2,1,2,98.82335662841797,-1
8,lejos,2,1,2,98.74114394187927,-1
8,lejos,2,1,2,98.93695116043091,-1
8,lejos,2,1,2,98.84964227676392,-1
8,lejos,2,1,2,98.84964227676392,-1
8,lejos,2,1,2,98.53048920631409,-1
8,lejos,2,1,2,98.92923831939697,-1
8,lejos,2,1,2,98.79896640777588,-1
8,lejos,2,1,2,98.97526502609253,-1
8,lejos,2,1,2,98.97526502609253,-1
8,lejos,2,1,2,98.99522662162781,-1
8,lejos,2,1,2,99.12258982658386,-1
8,lejos,2,1,2,98.82148504257202,-1
8,lejos,2,1,2,98.87011051177979,-1
8,lejos,2,1,2,98.92569184303284,-1
8,lejos,2,1,2,98.78467917442322,-1
8,lejos,2,1,2,98.9264726638794,-1
8,lejos,2,1,2,98.9806592464447,-1
8,lejos,2,1,2,99.04334545135498,-1
8,lejos,2,1,2,98.94941449165344,-1
8,lejos,2,1,2,98.9274799823761,-1
8,lejos,2,1,2,98.86130094528198,-1
8,lejos,2,1,2,98.86130094528198,-1
8,lejos,2,1,2,98.87652397155762,-1
8,lejos,2,1,2,98.92547130584717,-1
8,lejos,2,1,2,98.94636869430542,-1
8,lejos,2,1,2,98.92547130584717,-1
8,lejos,2,1,2,98.94636869430542,-1
8,lejos,2,1,2,98.9162802696228,-1
8,lejos,2,1,2,98.93747568130493,-1
8,lejos,2,1,2,98.96323680877686,-1
8,lejos,2,1,2,98.92933368682861,-1
8,lejos,2,1,2,98.96323680877686,-1
8,lejos,2,1,2,98.89255166053772,-1
8,lejos,2,1,2,98.911052942276,-1
8,lejos,2,1,2,98.911052942276,-1
8,lejos,2,1,2,98.911052942276,-1
8,lejos,2,1,2,98.79101514816284,-1
8,lejos,2,1,2,98.7230122089386,-1
8,lejos,2,1,2,98.78870248794556,-1
8,lejos,2,1,2,98.87418150901794,-1
8,lejos,2,1,2,98.78870248794556,-1
8,lejos,2,1,2,98.91035556793213,-1
8,lejos,2,1,2,98.8921046257019,-1
8,lejos,2,1,2,98.8921046257019,-1
8,lejos,2,1,2,98.86482357978821,-1
8,lejos,2,1,2,99.01122450828552,-1
8,lejos,2,1,2,99.01325702667236,-1
8,lejos,2,1,2,99.01514649391174,-1
8,lejos,2,1,2,99.01514649391174,-1
8,lejos,2,1,2,99.09747242927551,-1
8,lejos,2,1,2,98.98255467414856,-1
8,lejos,2,1,2,99.06871914863586,-1
8,lejos,2,1,2,99.05549883842468,-1
8,lejos,2,1,2,99.05549883842468,-1
8,lejos,2,1,2,98.87612462043762,-1
8,lejos,2,1,2,98.68818521499634,-1
8,lejos,2,1,2,98.72985482215881,-1
8,lejos,2,1,2,98.72985482215881,-1
8,lejos,2,1,2,98.80666732788086,-1
8,lejos,2,1,2,98.75057935714722,-1
8,lejos,2,1,2,98.28979969024658,-1
8,lejos,2,1,2,98.34139943122864,-1
8,lejos,2,1,2,98.45268726348877,-1
8,lejos,2,1,2,98.87963533401489,-1
8,lejos,2,1,2,98.32732677459717,-1
8,lejos,2,1,2,98.25084209442139,-1
8,lejos,2,1,2,98.37304353713989,-1
8,lejos,2,1,2,98.67970943450928,-1
8,lejos,2,1,2,98.46376776695251,-1
8,lejos,2,1,2,98.77819418907166,-1
8,lejos,2,1,2,98.77819418907166,-1
8,lejos,2,1,2,98.77819418907166,-1
9,lejos,3,1,3,99.43959712982178,-1
9,lejos,3,1,3,99.22768473625183,-1
9,lejos,3,1,3,98.85157346725464,-1
9,lejos,3,1,3,98.95607233047485,-1
9,lejos,3,1,3,98.47529530525208,-1
9,lejos,3,1,3,98.62615466117859,-1
9,lejos,3,1,3,98.83367419242859,3
9,lejos,3,1,3,98.80033731460571,-1
9,lejos,3,1,3,98.57062101364136,-1
9,lejos,3,1,3,98.8783061504364,-1
9,lejos,3,1,3,98.8324761390686,-1
9,lejos,3,1,3,98.65731000900269,-1
9,lejos,3,1,3,99.23031330108643,-1
9,lejos,3,1,3,97.74211049079895,-1
9,lejos,3,1,3,99.17519688606262,-1
9,lejos,3,1,3,97.08899855613708,-1
9,lejos,3,1,3,98.01710844039917,-1
9,lejos,3,1,3,96.97006940841675,-1
9,lejos,3,1,3,96.60788774490356,-1
9,lejos,3,1,3,97.82431125640869,-1
9,lejos,3,1,3,98.48706126213074,-1
9,lejos,3,1,3,98.4720230102539,-1
9,lejos,3,1,3,97.77271747589111,-1
9,lejos,3,1,3,97.57409691810608,-1
9,lejos,3,1,3,98.73566627502441,-1
9,lejos,3,1,3,98.4714925289154,-1
9,lejos,3,1,3,98.38728308677673,-1
9,lejos,3,1,3,98.28930497169495,-1
9,lejos,3,1,3,98.90056252479553,-1
9,lejos,3,1,3,98.86137247085571,-1
9,lejos,3,1,3,98.86137247085571,-1
9,lejos,3,1,3,99.13628101348877,-1
9,lejos,3,1,3,99.39790964126587,-1
9,lejos,3,1,3,99.38807487487793,-1
9,lejos,3,1,3,99.25951361656189,-1
9,lejos,3,1,3,99.25951361656189,-1
9,lejos,3,1,3,99.28715825080872,-1
9,lejos,3,1,3,99.14570450782776,-1
9,lejos,3,1,3,99.4920551776886,-1
9,lejos,3,1,3,99.32234287261963,-1
9,lejos,3,1,3,99.32812452316284,-1
9,lejos,3,1,3,99.50233697891235,-1
9,lejos,3,1,3,99.50778484344482,-1
9,lejos,3,1,3,99.33856129646301,-1
9,lejos,3,1,3,99.3174135684967,-1
9,lejos,3,1,3,99.05151128768921,-1
9,lejos,3,1,3,99.18049573898315,-1
9,lejos,3,1,3,98.94455075263977,-1
9,lejos,3,1,3,98.98518919944763,-1
9,lejos,3,1,3,98.94455075263977,-1
9,lejos,3,1,3,99.19660091400146,-1
9,lejos,3,1,3,99.15904402732849,-1
9,lejos,3,1,3,99.15838241577148,-1
9,lejos,3,1,3,99.35272336006165,-1
9,lejos,3,1,3,99.2474615573883,-1
9,lejos,3,1,3,99.10942912101746,-1
9,lejos,3,1,3,99.21907782554626,-1
9,lejos,3,1,3,99.00347590446472,-1
9,lejos,3,1,3,99.33364391326904,-1
9,lejos,3,1,3,99.20774102210999,-1
9,lejos,3,1,3,98.75778555870056,-1
9,lejos,3,1,3,98.97658228874207,-1
9,lejos,3,1,3,98.90366196632385,-1
9,lejos,3,1,3,99.18129444122314,-1
9,lejos,3,1,3,98.55257868766785,-1
9,lejos,3,1,3,98.82861971855164,-1
9,lejos,3,1,3,98.89304041862488,-1
9,lejos,3,1,3,98.93217086791992,-1
9,lejos,3,1,3,99.23701286315918,-1
9,lejos,3,1,3,98.92358183860779,-1
9,lejos,3,1,3,99.0313172340393,-1
9,lejos,3,1,3,98.92358183860779,-1
9,lejos,3,1,3,98.81646633148193,-1
9,lejos,3,1,3,99.07880425453186,-1
9,lejos,3,1,3,98.81646633148193,-1
9,lejos,3,1,3,99.2356538772583,-1
9,lejos,3,1,3,99.2356538772583,-1
9,lejos,3,1,3,99.29319620132446,-1
9,lejos,3,1,3,98.88578653335571,-1
9,lejos,3,1,3,98.60287308692932,-1
9,lejos,3,1,3,98.4723687171936,-1
9,lejos,3,1,3,99.27950501441956,-1
9,lejos,3,1,3,99.31725859642029,-1
9,lejos,3,1,3,98.86397123336792,-1
9,lejos,3,1,3,98.9167332649231,-1
9,lejos,3,1,3,98.69902729988098,-1
9,lejos,3,1,3,99.26306009292603,-1
9,lejos,3,1,3,98.61651659011841,-1
9,lejos,3,1,3,98.69504570960999,-1
9,lejos,3,1,3,98.76318573951721,-1
9,lejos,3,1,3,99.1045892238617,-1
9,lejos,3,1,3,98.7794280052185,-1
9,lejos,3,1,3,98.69388341903687,-1
10,lejos,4,1,3,75.2580463886261,-1
10,lejos,4,1,4,72.11999893188477,-1
10,lejos,4,1,3,55.432724952697754,-1
10,lejos,4,1,4,56.90067410469055,-1
10,lejos,4,1,4,54.31838631629944,-1
10,lejos,4,1,4,51.09350085258484,-1
10,lejos,4,1,3,61.96665167808533,-1
10,lejos,4,1,3,61.82965040206909,-1
10,lejos,4,1,4,50.17057657241821,-1
10,lejos,4,1,3,62.83982992172241,-1
10,lejos,4,1,3,54.01296615600586,-1
10,lejos,4,1,3,57.84854292869568,-1
10,lejos,4,1,3,58.75743627548218,-1
10,lejos,4,1,3,52.00507044792175,-1
10,lejos,4,1,3,66.79192781448364,-1
10,lejos,4,1,3,55.13256788253784,-1
10,lejos,4,1,3,75.96540451049805,-1
10,lejos,4,1,3,65.84255695343018,-1
10,lejos,4,1,3,60.10968089103699,-1
10,lejos,4,1,4,60.61738729476929,-1
10,lejos,4,1,3,67.3194408416748,-1
10,lejos,4,1,3,62.038058042526245,-1
10,lejos,4,1,3,62.038058042526245,-1
10,lejos,4,1,3,51.98954939842224,-1
10,lejos,4,1,4,59.83971953392029,-1
10,lejos,4,1,4,65.08954763412476,-1
10,lejos,4,1,4,55.65761923789978,-1
10,lejos,4,1,4,55.65761923789978,-1
10,lejos,4,1,4,70.70464491844177,-1
10,lejos,4,1,4,67.41276979446411,-1
10,lejos,4,1,4,68.76351237297058,-1
10,lejos,4,1,4,63.97818922996521,-1
10,lejos,4,1,4,71.28134965896606,-1
10,lejos,4,1,3,63.874608278274536,-1
10,lejos,4,1,3,52.955275774002075,-1
10,lejos,4,1,4,55.40165305137634,-1
10,lejos,4,1,4,56.851327419281006,-1
10,lejos,4,1,4,61.583614349365234,-1
10,lejos,4,1,3,72.72064089775085,-1
10,lejos,4,1,3,56.13800287246704,-1
10,lejos,4,1,3,60.937219858169556,-1
10,lejos,4,1,4,52.31349468231201,-1
10,lejos,4,1,4,73.19616675376892,-1
10,lejos,4,1,4,58.61442685127258,-1
10,lejos,4,1,4,53.325945138931274,-1
10,lejos,4,1,4,50.04081130027771,-1
10,lejos,4,1,4,58.21153521537781,-1
10,lejos,4,1,4,75.87822675704956,-1
10,lejos,4,1,4,72.3876416683197,-1
10,lejos,4,1,4,72.3876416683197,-1
10,lejos,4,1,4,59.67468023300171,-1
10,lejos,4,1,4,74.39578175544739,-1
10,lejos,4,1,4,69.43485736846924,-1
10,lejos,4,1,4,64.21805620193481,-1
10,lejos,4,1,4,66.40768051147461,-1
10,lejos,4,1,4,70.61262726783752,-1
10,lejos,4,1,4,63.30869197845459,-1
10,lejos,4,1,4,63.30869197845459,-1
10,lejos,4,1,4,66.30735993385315,-1
10,lejos,4,1,4,70.51801085472107,-1
10,lejos,4,1,4,65.05408883094788,-1
10,lejos,4,1,4,58.24301838874817,-1
10,lejos,4,1,4,70.25789022445679,-1
10,lejos,4,1,4,65.05408883094788,-1
10,lejos,4,1,4,61.17502450942993,-1
10,lejos,4,1,4,68.43909621238708,-1
10,lejos,4,1,4,57.38493800163269,-1
10,lejos,4,1,4,68.43909621238708,-1
10,lejos,4,1,3,63.42422962188721,-1
10,lejos,4,1,3,60.89569330215454,-1
10,lejos,4,1,3,65.38394093513489,-1
10,lejos,4,1,3,68.52108836174011,-1
10,lejos,4,1,3,68.53485107421875,-1
10,lejos,4,1,3,52.45635509490967,-1
10,lejos,4,1,3,73.04198741912842,-1
10,lejos,4,1,3,57.73962140083313,-1
10,lejos,4,1,3,61.0664427280426,-1
10,lejos,4,1,3,78.18350791931152,-1
10,lejos,4,1,3,59.28100943565369,-1
10,lejos,4,1,3,71.82630896568298,-1
10,lejos,4,1,3,76.29088163375854,-1
10,lejos,4,1,3,72.65319228172302,-1
10,lejos,4,1,3,59.719330072402954,-1
10,lejos,4,1,3,69.60951089859009,-1
10,lejos,4,1,3,72.75230288505554,-1
10,lejos,4,1,3,56.21614456176758,-1
10,lejos,4,1,3,75.98989605903625,-1
10,lejos,4,1,3,82.42449760437012,-1
10,lejos,4,1,4,71.05753421783447,-1
10,lejos,4,1,4,62.07994222640991,-1
10,lejos,4,1,4,61.23269200325012,-1
10,lejos,4,1,3,85.83641052246094,-1
11,lateral,0,0,-1,0.0,-1
11,lateral,0,1,0,99.72105622291565,-1
11,lateral,0,1,0,99.69346523284912,-1
11,lateral,0,1,0,99.85044002532959,-1
11,lateral,0,1,0,99.86504912376404,-1
11,lateral,0,1,0,99.4398295879364,-1
11,lateral,0,1,0,99.78214502334595,-1
11,lateral,0,1,0,99.36215281486511,-1
11,lateral,0,1,0,99.89022016525269,-1
11,lateral,0,1,0,99.76361989974976,-1
11,lateral,0,1,0,99.77028965950012,-1
11,lateral,0,1,0,99.81908202171326,-1
11,lateral,0,1,0,99.96094107627869,-1
11,lateral,0,1,0,99.97779726982117,-1
11,lateral,0,1,0,99.95380640029907,-1
11,lateral,0,1,0,99.9651312828064,-1
11,lateral,0,1,0,99.97102618217468,-1
11,lateral,0,1,0,99.9521255493164,-1
11,lateral,0,1,0,99.92227554321289,-1
11,lateral,0,1,0,99.93641972541809,-1
11,lateral,0,1,0,99.87552165985107,-1
11,lateral,0,1,0,99.9097228050232,-1
11,lateral,0,1,0,99.92727637290955,-1
11,lateral,0,1,0,99.82238411903381,-1
11,lateral,0,1,0,99.75051283836365,-1
11,lateral,0,1,0,99.8267412185669,-1
11,lateral,0,1,0,99.80477094650269,-1
11,lateral,0,1,0,99.62354302406311,-1
11,lateral,0,1,0,99.59961175918579,-1
11,lateral,0,1,0,99.6479332447052,-1
11,lateral,0,1,0,99.96650218963623,-1
11,lateral,0,1,0,99.98230338096619,-1
11,lateral,0,1,0,99.94171857833862,-1
11,lateral,0,1,0,99.92314577102661,-1
11,lateral,0,1,0,99.92129802703857,-1
11,lateral,0,1,0,99.88815188407898,-1
11,lateral,0,1,0,99.86431002616882,-1
11,lateral,0,1,0,99.84666109085083,-1
11,lateral,0,1,0,99.65862035751343,-1
11,lateral,0,1,0,99.67183470726013,-1
11,lateral,0,1,0,99.88866448402405,-1
11,lateral,0,1,0,99.5495080947876,-1
11,lateral,0,1,0,99.80524778366089,-1
11,lateral,0,1,0,99.79945421218872,-1
11,lateral,0,1,0,99.85918402671814,-1
11,lateral,0,1,0,99.76024031639099,-1
11,lateral,0,1,0,99.81833100318909,-1
11,lateral,0,1,0,99.81471300125122,-1
11,lateral,0,1,0,99.84663724899292,-1
11,lateral,0,1,0,99.52768087387085,-1
11,lateral,0,1,0,99.83806610107422,-1
11,lateral,0,1,0,99.94476437568665,-1
11,lateral,0,1,0,99.9451220035553,-1
11,lateral,0,1,0,99.65747594833374,-1
11,lateral,0,1,0,99.70812201499939,-1
11,lateral,0,1,0,99.79276657104492,-1
11,lateral,0,1,0,99.7099757194519,-1
11,lateral,0,1,0,99.59683418273926,-1
11,lateral,0,1,0,99.565589427948,-1
11,lateral,0,1,0,99.74879026412964,-1
11,lateral,0,1,0,99.68681931495667,-1
11,lateral,0,1,0,99.69124794006348,-1
11,lateral,0,1,0,99.79591369628906,-1
11,lateral,0,1,0,99.69569444656372,-1
11,lateral,0,1,0,99.59803819656372,-1
11,lateral,0,1,0,99.58266615867615,-1
11,lateral,0,1,0,99.68236684799194,-1
11,lateral,0,1,0,99.45969581604004,-1
11,lateral,0,1,0,99.53338503837585,-1
11,lateral,0,1,0,99.43038821220398,-1
11,lateral,0,1,0,99.38889741897583,-1
11,lateral,0,1,0,99.80410933494568,-1
11,lateral,0,1,0,99.64699745178223,-1
11,lateral,0,1,0,99.4568943977356,-1
11,lateral,0,1,0,99.57141280174255,-1
11,lateral,0,1,0,99.57141280174255,-1
11,lateral,0,1,0,99.58066940307617,-1
11,lateral,0,1,0,99.55871105194092,-1
11,lateral,0,1,0,99.59959983825684,-1
11,lateral,0,1,0,99.55871105194092,-1
11,lateral,0,1,0,99.60594177246094,-1
11,lateral,0,1,0,99.47757720947266,-1
11,lateral,0,1,0,99.66123700141907,-1
11,lateral,0,1,0,99.6956467628479,-1
11,lateral,0,1,0,99.73421692848206,-1
11,lateral,0,1,0,99.76982474327087,-1
11,lateral,0,1,0,99.72834587097168,-1
11,lateral,0,1,0,99.68879818916321,-1
11,lateral,0,1,0,99.73752498626709,-1
11,lateral,0,1,0,99.62002635002136,-1
12,lateral,1,1,1,99.40662384033203,-1
12,lateral,1,1,1,99.08270239830017,-1
12,lateral,1,1,1,99.396151304245,-1
12,lateral,1,1,1,99.41070079803467,-1
12,lateral,1,1,1,99.3176281452179,-1
12,lateral,1,1,1,99.11993145942688,-1
12,lateral,1,1,1,99.05677437782288,1
12,lateral,1,1,1,99.08541440963745,-1
12,lateral,1,1,1,99.08688068389893,-1
12,lateral,1,1,1,99.1853415966034,-1
12,lateral,1,1,1,99.25892353057861,-1
12,lateral,1,1,1,99.05998110771179,-1
12,lateral,1,1,1,99.05581474304199,-1
12,lateral,1,1,1,99.05559420585632,-1
12,lateral,1,1,1,98.85259866714478,-1
12,lateral,1,1,1,98.83139133453369,-1
12,lateral,1,1,1,98.50999712944031,-1
12,lateral,1,1,1,98.87287616729736,-1
12,lateral,1,1,1,98.35600852966309,-1
12,lateral,1,1,1,98.34815859794617,-1
12,lateral,1,1,1,98.12294244766235,-1
12,lateral,1,1,1,98.36676120758057,-1
12,lateral,1,1,1,98.06313514709473,-1
12,lateral,1,1,1,97.76596426963806,-1
12,lateral,1,1,1,97.48678207397461,-1
12,lateral,1,1,1,97.59299755096436,-1
12,lateral,1,1,1,98.28470945358276,-1
12,lateral,1,1,1,98.41904044151306,-1
12,lateral,1,1,1,98.4474778175354,-1
12,lateral,1,1,1,98.30180406570435,-1
12,lateral,1,1,1,98.06906580924988,-1
12,lateral,1,1,1,98.51152300834656,-1
12,lateral,1,1,1,98.18496108055115,-1
12,lateral,1,1,1,98.95609617233276,-1
12,lateral,1,1,1,98.28184247016907,-1
12,lateral,1,1,1,98.13817739486694,-1
12,lateral,1,1,1,98.20725321769714,-1
12,lateral,1,1,1,98.50165843963623,-1
12,lateral,1,1,1,97.84744381904602,-1
12,lateral,1,1,1,98.00320863723755,-1
12,lateral,1,1,1,98.02804589271545,-1
12,lateral,1,1,1,97.81412482261658,-1
12,lateral,1,1,1,98.24344515800476,-1
12,lateral,1,1,1,98.58624339103699,-1
12,lateral,1,1,1,98.33622574806213,-1
12,lateral,1,1,1,98.21875095367432,-1
12,lateral,1,1,1,98.3041524887085,-1
12,lateral,1,1,1,97.68365025520325,-1
12,lateral,1,1,1,98.11840057373047,-1
12,lateral,1,1,1,97.98879623413086,-1
12,lateral,1,1,1,98.35256338119507,-1
12,lateral,1,1,1,97.70671725273132,-1
12,lateral,1,1,1,98.28238487243652,-1
12,lateral,1,1,1,98.66361021995544,-1
12,lateral,1,1,1,98.59941005706787,-1
12,lateral,1,1,1,98.16262722015381,-1
12,lateral,1,1,1,97.65467643737793,-1
12,lateral,1,1,1,98.05846214294434,-1
12,lateral,1,1,1,98.73728156089783,-1
12,lateral,1,1,1,97.91098833084106,-1
12,lateral,1,1,1,98.50572943687439,-1
12,lateral,1,1,1,98.6579954624176,-1
12,lateral,1,1,1,98.22689294815063,-1
12,lateral,1,1,1,98.77986311912537,-1
12,lateral,1,1,1,98.18664193153381,-1
12,lateral,1,1,1,98.56282472610474,-1
12,lateral,1,1,1,98.6933708190918,-1
12,lateral,1,1,1,98.25619459152222,-1
12,lateral,1,1,1,98.55270385742188,-1
12,lateral,1,1,1,98.29789996147156,-1
12,lateral,1,1,1,98.42350482940674,-1
12,lateral,1,1,1,97.97394871711731,-1
12,lateral,1,1,1,98.06140661239624,-1
12,lateral,1,1,1,98.44008088111877,-1
12,lateral,1,1,1,98.27890992164612,-1
12,lateral,1,1,1,98.30123782157898,-1
12,lateral,1,1,1,98.31497073173523,-1
12,lateral,1,1,1,98.20067286491394,-1
12,lateral,1,1,1,97.92274832725525,-1
12,lateral,1,1,1,96.8017578125,-1
12,lateral,1,1,1,98.42350482940674,-1
12,lateral,1,1,1,97.5990355014801,-1
12,lateral,1,1,1,98.07971715927124,-1
12,lateral,1,1,1,98.00559878349304,-1
12,lateral,1,1,1,98.23145866394043,-1
12,lateral,1,1,1,97.75505065917969,-1
12,lateral,1,1,1,98.28683137893677,-1
12,lateral,1,1,1,98.1338620185852,-1
12,lateral,1,1,1,98.01708459854126,-1
12,lateral,1,1,1,98.28610420227051,-1
12,lateral,1,1,1,98.1554388999939,-1
12,lateral,1,1,1,98.12917709350586,-1
12,lateral,1,1,1,98.38935136795044,-1
12,lateral,1,1,1,98.61689805984497,-1
12,lateral,1,1,1,98.02199006080627,-1
12,lateral,1,1,1,97.58033752441406,-1
12,lateral,1,1,1,98.2607901096344,-1
13,lateral,2,1,1,99.89930987358093,-1
13,lateral,2,1,1,99.84075427055359,-1
13,lateral,2,1,2,95.9441602230072,-1
13,lateral,2,1,2,98.13388586044312,-1
13,lateral,2,1,2,98.89405369758606,-1
13,lateral,2,1,2,98.44521284103394,-1
13,lateral,2,1,2,98.6559271812439,2
13,lateral,2,1,2,98.07260632514954,-1
13,lateral,2,1,2,98.78212809562683,-1
13,lateral,2,1,2,98.93531799316406,-1
13,lateral,2,1,2,98.88339638710022,-1
13,lateral,2,1,2,98.8884449005127,-1
13,lateral,2,1,2,98.83706569671631,-1
13,lateral,2,1,2,98.58915209770203,-1
13,lateral,2,1,2,98.49728345870972,-1
13,lateral,2,1,2,98.87939095497131,-1
13,lateral,2,1,2,98.94094467163086,-1
13,lateral,2,1,2,98.742014169693,-1
13,lateral,2,1,2,98.92659187316895,-1
13,lateral,2,1,2,98.64051342010498,-1
13,lateral,2,1,2,98.62697720527649,-1
13,lateral,2,1,2,98.89346957206726,-1
13,lateral,2,1,2,98.9464282989502,-1
13,lateral,2,1,2,98.80358576774597,-1
13,lateral,2,1,2,98.77990484237671,-1
13,lateral,2,1,2,98.84334206581116,-1
13,lateral,2,1,2,98.74957799911499,-1
13,lateral,2,1,2,98.85595440864563,-1
13,lateral,2,1,2,98.88061285018921,-1
13,lateral,2,1,2,98.90530705451965,-1
13,lateral,2,1,2,99.01240468025208,-1
13,lateral,2,1,2,98.77569675445557,-1
13,lateral,2,1,2,98.99467825889587,-1
13,lateral,2,1,2,98.98228645324707,-1
13,lateral,2,1,2,99.01067614555359,-1
13,lateral,2,1,2,98.77986907958984,-1
13,lateral,2,1,2,98.9412248134613,-1
13,lateral,2,1,2,98.987877368927,-1
13,lateral,2,1,2,99.00924563407898,-1
13,lateral,2,1,2,98.98805618286133,-1
13,lateral,2,1,2,98.92011880874634,-1
13,lateral,2,1,2,98.80703091621399,-1
13,lateral,2,1,2,98.32651615142822,-1
13,lateral,2,1,2,98.53642582893372,-1
13,lateral,2,1,2,98.71980547904968,-1
13,lateral,2,1,2,98.94834160804749,-1
13,lateral,2,1,2,98.97271990776062,-1
13,lateral,2,1,2,98.79733324050903,-1
13,lateral,2,1,2,98.84317517280579,-1
13,lateral,2,1,2,98.85537624359131,-1
13,lateral,2,1,2,98.65668416023254,-1
13,lateral,2,1,2,98.82565140724182,-1
13,lateral,2,1,2,98.89483451843262,-1
13,lateral,2,1,2,98.7902581691742,-1
13,lateral,2,1,2,98.88471364974976,-1
13,lateral,2,1,2,98.32533001899719,-1
13,lateral,2,1,2,98.1168270111084,-1
13,lateral,2,1,2,98.35631847381592,-1
13,lateral,2,1,2,98.12581539154053,-1
13,lateral,2,1,2,97.55613207817078,-1
13,lateral,2,1,2,97.7007269859314,-1
13,lateral,2,1,2,97.54903316497803,-1
13,lateral,2,1,2,97.7458655834198,-1
13,lateral,2,1,2,98.00354838371277,-1
13,lateral,2,1,2,98.26292991638184,-1
13,lateral,2,1,2,99.00056719779968,-1
13,lateral,2,1,2,98.99131059646606,-1
13,lateral,2,1,2,98.31792116165161,-1
13,lateral,2,1,2,98.77586960792542,-1
13,lateral,2,1,2,99.01869297027588,-1
13,lateral,2,1,2,99.12965297698975,-1
13,lateral,2,1,2,98.66830706596375,-1
13,lateral,2,1,2,98.77958297729492,-1
13,lateral,2,1,2,98.83119463920593,-1
13,lateral,2,1,2,99.1637647151947,-1
13,lateral,2,1,2,99.06270503997803,-1
13,lateral,2,1,2,99.07885193824768,-1
13,lateral,2,1,2,99.15379285812378,-1
13,lateral,2,1,2,99.13198351860046,-1
13,lateral,2,1,2,99.14664030075073,-1
13,lateral,2,1,2,99.00064468383789,-1
13,lateral,2,1,2,99.01324510574341,-1
13,lateral,2,1,2,99.03185367584229,-1
13,lateral,2,1,2,98.40006828308105,-1
13,lateral,2,1,2,98.8980770111084,-1
13,lateral,2,1,2,98.9134430885315,-1
13,lateral,2,1,2,98.86471629142761,-1
13,lateral,2,1,2,98.89281988143921,-1
13,lateral,2,1,2,98.89281988143921,-1
14,lateral,3,1,3,94.32507157325745,-1
14,lateral,3,1,3,98.61754775047302,-1
14,lateral,3,1,3,95.90035080909729,-1
14,lateral,3,1,3,95.86092233657837,-1
14,lateral,3,1,3,98.42899441719055,-1
14,lateral,3,1,3,98.93293976783752,-1
14,lateral,3,1,3,99.22537207603455,3
14,lateral,3,1,3,99.54250454902649,-1
14,lateral,3,1,3,99.59654808044434,-1
14,lateral,3,1,3,99.17502999305725,-1
14,lateral,3,1,3,99.38108325004578,-1
14,lateral,3,1,3,99.43296909332275,-1
14,lateral,3,1,3,99.03891682624817,-1
14,lateral,3,1,3,99.395751953125,-1
14,lateral,3,1,3,99.46358799934387,-1
14,lateral,3,1,3,99.56995248794556,-1
14,lateral,3,1,3,99.55973029136658,-1
14,lateral,3,1,3,99.63035583496094,-1
14,lateral,3,1,3,99.59610104560852,-1
14,lateral,3,1,3,99.61444139480591,-1
14,lateral,3,1,3,99.68736171722412,-1
14,lateral,3,1,3,99.6871292591095,-1
14,lateral,3,1,3,99.66632723808289,-1
14,lateral,3,1,3,99.66831803321838,-1
14,lateral,3,1,3,99.66862797737122,-1
14,lateral,3,1,3,99.63233470916748,-1
