frame,clase,confianza,landmarks_ms,cnn_ms,percepcion_ms,filtro_ms
488,0,99.86388087272644,22.125400020740926,2.7969999937340617,24.922400014474988,0.03749999450519681
489,0,99.95562434196472,21.59020002000034,2.9983000131323934,24.588500033132732,0.03270001616328955
490,0,99.9041736125946,22.15589996194467,2.856199978850782,25.01209994079545,0.033699965570122004
491,0,99.91543292999268,23.553400009404868,3.388799959793687,26.942199969198555,0.03860000288113952
492,0,99.98409748077393,22.406700009014457,3.4784000017680228,25.88510001078248,0.040700018871575594
493,0,99.9809205532074,24.09540000371635,3.4685999853536487,27.56399998907,0.039000005926936865
494,1,75.8886992931366,23.485400015488267,3.1552999862469733,26.64070000173524,0.004799978341907263
495,1,68.80403161048889,22.557699994649738,2.819799992721528,25.377499987371266,0.002700020559132099
496,1,88.96874189376831,22.37799996510148,2.473000029567629,24.85099999466911,0.02619996666908264
504,0,99.79850053787231,38.98129996377975,2.550699980929494,41.53199994470924,0.003200024366378784
505,0,99.8725950717926,21.796799963340163,3.062099975068122,24.858899938408285,0.005299982149153948
506,0,99.62565898895264,24.268099979963154,4.156099981628358,28.424199961591512,0.005799985956400633
507,0,94.57510113716125,22.236999997403473,2.973099995870143,25.210099993273616,0.004099973011761904
508,0,94.75019574165344,23.223199998028576,2.537399996072054,25.76059999410063,0.003400025889277458
509,0,99.75464940071106,22.119199973531067,2.5493999710306525,24.66859994456172,0.003500026650726795
510,0,99.12511706352234,24.12230003392324,3.3764999825507402,27.49880001647398,0.036999990697950125
511,0,99.5415210723877,23.14409997779876,2.4615000002086163,25.605599978007376,0.026800029445439577
512,0,99.50529932975769,23.632599972188473,3.0075000249780715,26.640099997166544,0.03650004509836435
513,1,99.37159419059753,22.737399965990335,2.8418999863788486,25.579299952369183,0.03320001997053623
514,1,95.46312093734741,22.95610000146553,2.743299992289394,25.699399993754923,0.03029999788850546
515,1,97.01043963432312,23.38289999170229,2.5878999731503427,25.97079996485263,0.025800021830946207
516,1,97.88997769355774,23.49520003190264,2.72759998915717,26.22280002105981,0.03589998232200742
517,1,98.22313189506531,23.60059996135533,2.9064000118523836,26.506999973207712,0.03370002377778292
518,1,98.3105480670929,22.705000010319054,3.125099989119917,25.83009999943897,0.04850002005696297
519,1,97.75057435035706,22.888800012879074,2.829000004567206,25.71780001744628,0.02859998494386673
520,1,97.67400622367859,22.954300045967102,2.5693000061437488,25.52360005211085,0.03709999145939946
521,1,98.01878929138184,23.699400015175343,3.3838999806903303,27.083299995865673,0.034400029107928276
522,1,98.15667867660522,23.260299989487976,2.885499969124794,26.14579995861277,0.02870004391297698
523,1,98.1421947479248,22.32759998878464,3.3153999829664826,25.642999971751124,0.031200004741549492
524,1,97.95145988464355,22.461399959865957,2.643899992108345,25.105299951974303,0.02900004619732499
525,1,98.46510887145996,22.5501999957487,2.810099977068603,25.3602999728173,0.03170000854879618
526,1,97.90202975273132,22.613000008277595,2.8845000197179615,25.497500027995557,0.029499991796910763
527,1,98.07907342910767,23.946799978148192,2.8806999907828867,26.82749996893108,0.03609998384490609
528,1,98.13085198402405,22.546700027305633,3.066200006287545,25.612900033593178,0.033800024539232254
529,1,98.8761842250824,22.069099999498576,2.5716000236570835,24.64070002315566,0.02700003096833825
530,1,99.17049407958984,22.17229997040704,2.7439999976195395,24.91629996802658,0.027399975806474686
531,1,99.11549091339111,23.073600023053586,3.023400029633194,26.09700005268678,0.036299985367804766
532,1,98.97425770759583,23.36490002926439,2.948799985460937,26.313700014725327,0.036699988413602114
533,1,54.478663206100464,22.516500030178577,3.1700999825261533,25.68660001270473,0.003400025889277458
534,0,92.44799613952637,22.858600015752017,2.985999977681786,25.844599993433803,0.03659998765215278
535,0,91.85647368431091,22.68200000980869,3.167600021697581,25.84960003150627,0.03239995567128062
536,0,97.09634780883789,23.195000016130507,2.862200024537742,26.05720004066825,0.043899985030293465
537,0,97.954261302948,23.271099955309182,2.6673999964259565,25.93849995173514,0.03339996328577399
538,0,97.1989631652832,22.90280000306666,2.652499999385327,25.555300002451986,0.028499984182417393
539,0,99.2013156414032,23.08209997136146,2.849399985279888,25.931499956641346,0.04499999340623617
540,0,93.83635520935059,22.37219997914508,3.200399980414659,25.57259995955974,0.04610000178217888
541,0,89.28213119506836,21.627400012221187,2.5017999578267336,24.12919997004792,0.02619996666908264
542,0,95.03381252288818,23.318500025197864,2.9357000021263957,26.25420002732426,0.03029999788850546
543,0,94.22135353088379,23.61389994621277,2.7945999754592776,26.408499921672046,0.030199997127056122
544,0,94.09019947052002,21.552399965003133,2.7895999955944717,24.341999960597605,0.03320001997053623
545,0,93.22196245193481,22.608299972489476,3.049399994779378,25.657699967268854,0.03660004585981369
546,0,94.42119002342224,23.4941000235267,2.999700023792684,26.493800047319382,0.031200004741549492
547,0,95.67230343818665,22.584900027140975,2.923299965914339,25.508199993055314,0.03460003063082695
548,0,92.90305376052856,21.814600040670484,2.8557999758049846,24.67040001647547,0.029199989512562752
549,0,92.7828311920166,22.35419995849952,2.7237999602220953,25.077999918721616,0.02659996971487999
550,0,95.55861353874207,22.929900034796447,3.1716999947093427,26.10160002950579,0.039300008211284876
551,0,95.9380030632019,22.4373999517411,2.8995999600738287,25.336999911814928,0.030800001695752144
552,0,95.52389979362488,24.350499967113137,3.0065999599173665,27.357099927030504,0.030499999411404133
553,0,97.12325930595398,23.313299985602498,2.650999987963587,25.964299973566085,0.026900030206888914
554,0,99.92218017578125,22.817299992311746,2.575599995907396,25.392899988219142,0.026899971999228
555,0,99.36043620109558,21.94990002317354,2.708100015297532,24.658000038471073,0.03359996480867267
556,0,99.27698969841003,22.44060003431514,2.5437999865971506,24.98440002091229,0.027800037059932947
557,0,99.38474297523499,23.09400000376627,2.9331999830901623,26.02719998685643,0.030499999411404133
563,0,96.78944945335388,38.375600008293986,2.2976999753154814,40.67329998360947,0.003700028173625469
564,0,99.13356304168701,21.40299999155104,2.437999995891005,23.840999987442046,0.003300025127828121
565,0,99.23650026321411,22.334199980832636,2.7780000236816704,25.112200004514307,0.003400025889277458
566,0,99.46081638336182,21.984800056088716,2.6895999908447266,24.674400046933442,0.003400025889277458
567,0,99.73044395446777,23.920900013763458,2.9753000126220286,26.896200026385486,0.0038999714888632298
568,0,96.33654952049255,23.195300018414855,3.0947999912314117,26.290100009646267,0.0035999692045152187
569,0,78.27257513999939,22.269200009759516,2.6233000098727643,24.89250001963228,0.0027999631129205227
570,0,87.54907846450806,21.716999995987862,2.8387000202201307,24.555700016207993,0.02829998265951872
571,0,82.07964897155762,22.129499993752688,2.446700003929436,24.576199997682124,0.03139994805678725
572,0,90.9193754196167,22.661499970126897,3.6395000061020255,26.300999976228923,0.032100011594593525
573,0,89.77161645889282,23.349200026132166,2.9864999814890325,26.3357000076212,0.032400013878941536
574,1,99.39917922019958,22.341899981256574,2.631799958180636,24.97369993943721,0.028600043151527643
575,1,99.61552023887634,23.049499955959618,2.7042999863624573,25.753799942322075,0.030499999411404133
576,1,99.8231828212738,22.53209997434169,2.7375000063329935,25.269599980674684,0.028699985705316067
577,1,99.80576634407043,23.705200001131743,3.0532999662682414,26.758499967399985,0.03419996937736869
578,2,99.01238083839417,24.280900019221008,2.9144000145606697,27.195300033781677,0.04140002420172095
579,2,99.18923377990723,22.49990002019331,2.4705000105313957,24.970400030724704,0.026900030206888914
580,2,99.3673324584961,23.104900028556585,2.9574999934993684,26.062400022055954,0.05299999611452222
581,2,99.47538375854492,23.258700035512447,3.2993999775499105,26.558100013062358,0.039000005926936865
582,2,99.14771914482117,21.84920001309365,2.953800023533404,24.803000036627054,0.030499999411404133
583,0,93.73378157615662,22.55440002772957,3.2407999970018864,25.795200024731457,0.03530003596097231
584,0,99.53374862670898,23.95490003982559,4.298599960748106,28.253500000573695,0.04919996717944741
585,0,99.82853531837463,30.822600005194545,6.139000004623085,36.96160000981763,0.056500022765249014
586,0,99.87362027168274,23.498900001868606,3.046999976504594,26.5458999783732,0.029399991035461426
587,0,99.88362193107605,22.190999996382743,3.0189999961294234,25.209999992512167,0.03190001007169485
588,0,99.83131885528564,22.251599992159754,2.737100003287196,24.98869999544695,0.0274000340141356
589,0,99.785977602005,21.650999959092587,3.056200046557933,24.70720000565052,0.04769995575770736
590,0,99.785977602005,21.614700031932443,3.6197000299580395,25.234400061890483,0.03479997394606471
591,0,99.76612329483032,20.762800006195903,2.862699970137328,23.62549997633323,0.03029999788850546
592,0,99.7984528541565,20.402399997692555,2.527899981942028,22.930299979634583,0.029099988751113415
593,0,99.78159666061401,21.39160002116114,3.099100023973733,24.490700045134872,0.032800016924738884
594,0,99.86408352851868,21.550500008743256,3.1334999948740005,24.684000003617257,0.02929999027401209
595,0,99.80269074440002,21.581400011200458,2.94550001854077,24.526900029741228,0.03390002530068159
596,0,99.83415603637695,23.535699991043657,2.803599985782057,26.339299976825714,0.03130000550299883
597,0,99.93385672569275,22.39579998422414,3.0197000014595687,25.41549998568371,0.03330002073198557
598,0,99.1276741027832,22.26090000476688,2.864300040528178,25.12520004529506,0.03319996176287532
599,0,99.9230146408081,23.655799974221736,2.650399983394891,26.306199957616627,0.025800021830946207
600,4,96.98379039764404,22.931199986487627,2.6953000342473388,25.626500020734966,0.02659996971487999
601,4,98.79350662231445,23.22289999574423,3.2544999849051237,26.477399980649352,0.03470003139227629
602,4,98.63135814666748,23.5798999783583,3.0584000051021576,26.638299983460456,0.04499999340623617
604,0,98.82609248161316,47.524699999485165,3.0990999657660723,50.62379996525124,0.004199973773211241
605,0,99.55148100852966,23.13520002644509,3.139899985399097,26.275100011844188,0.004199973773211241
606,0,86.61200404167175,22.595099988393486,2.7763000107370317,25.371399999130517,0.015199999324977398
607,0,99.87812638282776,22.185000008903444,2.4983000475913286,24.683300056494772,0.0032999669201672077
608,0,99.6288537979126,22.47429999988526,3.0875999946147203,25.56189999449998,0.006099988240748644
609,0,98.80891442298889,24.242299958132207,3.1302999705076218,27.37259992863983,0.0039000296965241432
610,0,78.32266688346863,21.90859999973327,2.7532000094652176,24.661800009198487,0.0033999676816165447
611,0,91.75662398338318,22.85809995373711,2.8918000170961022,25.749899970833212,0.04880002234131098
612,0,76.37248635292053,21.86249999795109,2.7433999930508435,24.605899991001934,0.002600019797682762
613,0,74.31462407112122,22.018799965735525,2.8768000192940235,24.89559998502955,0.00400003045797348
614,0,82.45604634284973,22.5380000192672,2.8179000364616513,25.355900055728853,0.02819998189806938
615,0,99.4612455368042,22.796400007791817,3.0619000317528844,25.8583000395447,0.03029999788850546
616,0,97.6235032081604,21.704699960537255,2.647999965120107,24.35269992565736,0.02929999027401209
617,1,99.81163740158081,21.861799992620945,2.971900044940412,24.833700037561357,0.033400021493434906
618,1,99.67882633209229,21.874900034163147,2.912399999331683,24.78730003349483,0.03349996404722333
619,1,99.70014691352844,23.284099996089935,3.440000000409782,26.724099996499717,0.04210002953186631
620,1,99.83482360839844,22.64759998070076,3.413699974771589,26.06129995547235,0.03549997927621007
621,2,98.74849915504456,22.99149997998029,2.841199981048703,25.832699961028993,0.03330002073198557
622,2,98.87495040893555,23.936100013088435,3.1146000255830586,27.050700038671494,0.03450002986937761
623,2,98.97039532661438,22.828199958894402,2.845599956344813,25.673799915239215,0.029800052288919687
624,2,98.99294972419739,21.528799959924072,2.6106000295840204,24.139399989508092,0.029199989512562752
625,2,98.9756166934967,22.302199969999492,2.4391000042669475,24.74129997426644,0.02729997504502535
626,2,98.76431226730347,23.324000008869916,3.1378999701701105,26.461899979040027,0.03649998689070344
627,2,98.87933135032654,23.099100042600185,2.786099968943745,25.88520001154393,0.034699973184615374
628,2,98.87568354606628,22.647199977654964,3.485499997623265,26.13269997527823,0.048200017772614956
629,2,98.80639910697937,23.588099982589483,3.513100033160299,27.101200015749782,0.046799948904663324
630,2,98.75383377075195,23.362700012512505,2.7349000447429717,26.097600057255477,0.027100031729787588
631,2,98.96536469459534,22.256000025663525,2.5369999930262566,24.79300001868978,0.026799971237778664
632,2,98.99235367774963,22.214600001461804,2.779900038149208,24.99450003961101,0.03130000550299883
633,2,98.98749589920044,22.32500002719462,2.784400014206767,25.109400041401386,0.030099996365606785
634,2,99.0214467048645,23.522800009232014,4.038200015202165,27.56100002443418,0.043899985030293465
635,2,98.53361248970032,23.54000002378598,3.105799958575517,26.645799982361495,0.03190001007169485
636,1,92.00778007507324,23.763899982441217,3.2623999868519604,27.026299969293177,0.032100011594593525
637,1,57.89002180099487,22.7057000156492,2.8246999718248844,25.530399987474084,0.004299974534660578
638,0,99.33360815048218,22.77829998638481,2.5207000435329974,25.299000029917806,0.028399983420968056
639,0,99.38340187072754,23.53370003402233,2.957100048661232,26.490800082683563,0.03289995947852731
640,0,99.29734468460083,22.116800013463944,2.8176999767310917,24.934499990195036,0.03220001235604286
641,0,98.97639751434326,23.97239999845624,3.2275000121444464,27.199900010600686,0.03409996861591935
642,0,97.78525829315186,21.729000029154122,2.717799972742796,24.446800001896918,0.029999995604157448
643,0,96.23161554336548,21.944599982816726,2.6429000427015126,24.58750002551824,0.029900053050369024
644,0,98.78431558609009,22.848099994007498,3.485299996100366,26.333399990107864,0.04980002995580435
645,0,84.4089686870575,22.774500015657395,2.915099961683154,25.68959997734055,0.028500042390078306
646,0,90.33312797546387,22.935800021514297,3.102599992416799,26.038400013931096,0.04800001624971628
647,0,79.99736666679382,23.00609997473657,2.5983000523410738,25.604400027077645,0.0029999646358191967
648,0,80.67522048950195,21.86849998543039,2.656599972397089,24.52509995782748,0.026899971999228
649,0,72.08563685417175,23.697600001469254,2.7799999807029963,26.47759998217225,0.003200024366378784
650,0,84.94541645050049,24.670900020282716,3.0672999564558268,27.738199976738542,0.031400006264448166
651,0,75.11863112449646,22.685499978251755,3.029500017873943,25.714999996125698,0.003500026650726795
652,0,71.10750079154968,23.226599965710193,2.7701000217348337,25.996699987445027,0.002700020559132099
653,0,66.89573526382446,22.971900005359203,3.0190999968908727,25.991000002250075,0.002700020559132099
654,0,80.68376779556274,22.82850001938641,2.8608000138774514,25.689300033263862,0.029999995604157448
655,0,79.36332821846008,23.19320000242442,2.9126000008545816,26.105800003279,0.003300025127828121
656,0,99.96224641799927,23.05540000088513,2.741500036790967,25.796900037676096,0.02629996743053198
657,0,99.78458881378174,22.262300015427172,2.752700005657971,25.015000021085143,0.03409996861591935
658,0,99.87654685974121,22.890099964570254,3.1614999752491713,26.051599939819425,0.030099996365606785
659,0,99.97262358665466,23.003600013908,2.9362000059336424,25.93980001984164,0.028099981136620045
666,0,99.76667165756226,40.24299996672198,2.881399996113032,43.124399962835014,0.003700028173625469
667,0,99.9543309211731,22.159599990118295,3.0018999823369086,25.161499972455204,0.00589998671784997
668,0,99.93497729301453,22.411800047848374,2.6171000208705664,25.02890006871894,0.003100023604929447
669,0,99.97884631156921,23.04639999056235,3.17949999589473,26.22589998645708,0.003200024366378784
670,0,99.96552467346191,22.351899999193847,3.165600006468594,25.51750000566244,0.004199973773211241
671,0,99.70356225967407,22.362800023984164,2.488600031938404,24.851400055922568,0.0034999684430658817
672,0,99.64710474014282,23.946500034071505,3.0870999908074737,27.03360002487898,0.027999980375170708
673,0,99.78285431861877,22.40909996908158,3.2968000159598887,25.70589998504147,0.030700000934302807
674,0,99.95242357254028,22.150599979795516,3.2614999799989164,25.412099959794432,0.05659996531903744
675,0,99.88669157028198,22.962800052482635,3.1618999782949686,26.124700030777603,0.04079996142536402
676,0,99.85747337341309,23.175700043793768,3.2965000136755407,26.47220005746931,0.05189998773857951
677,0,99.84196424484253,22.00599998468533,2.697399992030114,24.703399976715446,0.028600043151527643
678,0,99.87702965736389,23.66539998911321,2.839699969626963,26.505099958740175,0.03200001083314419
679,0,99.76869821548462,21.91569999558851,2.794100029859692,24.709800025448203,0.028799986466765404
680,0,99.77889060974121,23.553699953481555,3.119500004686415,26.67319995816797,0.03200001083314419
681,0,99.89553689956665,21.717700001318008,2.726699982304126,24.444399983622134,0.030499999411404133
682,0,99.78671073913574,23.32609996665269,3.0420999974012375,26.36819996405393,0.03519997699186206
683,0,99.76611137390137,24.065899953711778,3.729599993675947,27.795499947387725,0.03630004357546568
684,0,99.76063966751099,22.784800035879016,3.1790999928489327,25.96390002872795,0.035999983083456755
685,1,95.98989486694336,21.993800008203834,2.6500000385567546,24.64380004676059,0.03530003596097231
686,1,97.67961502075195,23.86859996477142,2.6780000189319253,26.546599983703345,0.03360002301633358
687,3,92.75009632110596,23.5252000275068,3.1037000007927418,26.62890002829954,0.03550003748387098
688,3,54.55448031425476,23.109000001568347,3.174200013745576,26.283200015313923,0.003999972250312567
689,3,67.9876983165741,22.87569997133687,2.9181999852880836,25.793899956624955,0.002800021320581436
690,3,69.01978254318237,22.06859999569133,2.7895999955944717,24.8581999912858,0.002600019797682762
691,3,94.20666694641113,23.206799989566207,2.795599983073771,26.002399972639978,0.03029999788850546
692,3,95.70133686065674,22.34389999648556,2.8814999968744814,25.225399993360043,0.04339998122304678
693,3,97.05726504325867,23.426399973686785,3.016200033016503,26.442600006703287,0.026499968953430653
694,3,97.95910120010376,22.648499987553805,2.5750999921001494,25.223599979653955,0.030499999411404133
695,3,96.50896787643433,25.266599957831204,3.171499993186444,28.438099951017648,0.03659998765215278
696,3,98.23552966117859,22.213999996893108,3.47729999339208,25.691299990285188,0.04880002234131098
697,3,98.10563921928406,22.528100002091378,3.2559999963268638,25.78409999841824,0.03589998232200742
698,3,96.77323698997498,22.56780001334846,2.6977999950759113,25.26560000842437,0.029099988751113415
699,3,98.06010723114014,22.091300052125007,2.612299984320998,24.703600036446005,0.030699942726641893
700,3,97.08101153373718,22.59720000438392,2.8711999766528606,25.468399981036782,0.029399991035461426
701,3,96.90809845924377,22.21209998242557,2.538300002925098,24.75039998535067,0.03220001235604286
702,3,97.10338711738586,22.40349998464808,2.958299999590963,25.361799984239042,0.037699996028095484
703,3,97.34443426132202,23.821700015105307,3.0471000354737043,26.86880005057901,0.03390002530068159
704,3,97.5279152393341,23.879699991084635,2.7289999998174608,26.608699990902096,0.029100046958774328
705,3,97.31536507606506,23.321599990595132,2.7471999637782574,26.06879995437339,0.03950000973418355
706,3,96.93305492401123,21.932600007858127,2.487199963070452,24.41979997092858,0.02640002639964223
707,3,57.008934020996094,23.48480001091957,2.579699968919158,26.06449997983873,0.002800021320581436
708,3,69.08718943595886,21.89810003619641,2.740600029937923,24.638700066134334,0.0033999676816165447
709,3,52.06757187843323,23.66850001271814,3.350999963004142,27.019499975722283,0.0035999692045152187
710,3,53.67425084114075,22.61379995616153,2.490699989721179,25.104499945882708,0.002600019797682762
711,1,91.84485673904419,23.309800017159432,3.0362000106833875,26.34600002784282,0.03090000245720148
712,1,99.55059289932251,23.71300000231713,2.9898000066168606,26.70280000893399,0.033100019209086895
713,1,90.65532088279724,24.53809999860823,2.739400020800531,27.277500019408762,0.029699993319809437
714,1,90.05206227302551,24.41970002837479,3.2676999690011144,27.687399997375906,0.06980000762268901
715,0,59.04473662376404,23.074899974744767,2.9562999843619764,26.031199959106743,0.003600027412176132
716,0,87.87345886230469,23.890500015113503,2.8938999748788774,26.78439998999238,0.02870004391297698
717,1,55.16880750656128,22.738499974366277,2.874600002542138,25.613099976908416,0.002400018274784088
718,0,79.7642171382904,22.29200000874698,2.8052999987266958,25.097300007473677,0.005099980626255274
719,0,61.43810153007507,22.465100046247244,2.4435999803245068,24.90870002657175,0.002200016751885414
720,0,65.10666012763977,24.140399997122586,2.983100013807416,27.12350001093,0.004299974534660578
721,0,96.79692387580872,22.974299965426326,3.1235000351443887,26.097800000570714,0.028999987989664078
726,0,99.65225458145142,39.25690002506599,2.9758000164292753,42.232700041495264,0.005300040356814861
728,0,99.94847774505615,47.77830000966787,2.8765000170096755,50.65480002667755,0.0036999699659645557
729,0,99.99669790267944,23.8717999891378,3.5529000451788306,27.42470003431663,0.005999987479299307
730,0,99.86316561698914,22.19869999680668,3.004099999088794,25.202799995895475,0.004799978341907263
731,0,91.59734845161438,22.4624999682419,2.4563000188209116,24.918799987062812,0.0031999661587178707
732,0,98.05318713188171,23.370400012936443,2.648600027896464,26.019000040832907,0.004699977580457926
733,0,77.12298035621643,22.411299985833466,2.717200026381761,25.128500012215227,0.0034999684430658817
